,bus_id,x,y,average_marginal_price,max_marginal_price,total_load_shedding_mwh,max_load_shedding_mw,worst_shedding_snapshot,scenario,wind_condition,transmission_setting
18,DE0 302 H2,9.0844334,48.953202,74.09447255070059,74.09450896824414,1.1986078018432704e-05,4.994203368100436e-07,2025-04-08 12:00:00,base2,notwindy,fixed
19,DE0 404 H2,9.2403641,48.863235,74.04699029344437,74.04702491477606,1.198603505771355e-05,4.994185472289557e-07,2025-04-08 12:00:00,base2,notwindy,fixed
20,DE0 283 H2,9.19640728,48.9130659,73.88979142362128,73.88982711891873,1.1985815653921118e-05,4.994094148259578e-07,2025-04-08 12:00:00,base2,notwindy,fixed
21,DE0 378 H2,9.23626213,48.92668669,73.31761502469881,73.31765259779729,1.198513638355665e-05,4.993811164954342e-07,2025-04-08 12:00:00,base2,notwindy,fixed
22,DE0 254 H2,9.20489706,49.04220172,73.03629815357456,73.03633593387782,1.1984789437363335e-05,4.993666451007948e-07,2025-04-08 12:00:00,base2,notwindy,fixed
23,DE0 99 H2,9.14932303,49.14277516,72.66101438569063,72.6610528681143,1.1984322925658128e-05,4.99347191077805e-07,2025-04-08 11:00:00,base2,notwindy,fixed
24,DE0 116 battery,8.64145102,48.89016029,72.23160253585785,77.90185027542971,1.198395372034516e-05,4.99615362251592e-07,2025-04-08 04:00:00,base2,notwindy,fixed
25,DE0 116,8.64145102,48.89016029,71.95474661052327,81.54421271350137,1.198362567404728e-05,4.997902196557052e-07,2025-04-08 05:00:00,base2,notwindy,fixed
26,DE0 295 H2,9.3397477,48.8435457,71.5702691683654,71.5703138747178,1.1983039620658927e-05,4.992937353476081e-07,2025-04-08 12:00:00,base2,notwindy,fixed
27,DE0 386 H2,9.0735161,49.3119354,71.40830075760037,71.40834159258871,1.1982840457700127e-05,4.992853666705974e-07,2025-04-08 11:00:00,base2,notwindy,fixed
28,DE0 242 H2,8.7530299,49.3096261,71.12740416258481,71.12744687381712,1.1982468247211948e-05,4.992698770022052e-07,2025-04-08 11:00:00,base2,notwindy,fixed
29,DE0 200 H2,9.09166467,49.29456632,71.11492336346426,71.11496431512018,1.1982448845637986e-05,4.992690857224329e-07,2025-04-08 11:00:00,base2,notwindy,fixed
30,DE0 340 H2,8.6894493,49.3360234,70.88994971790042,70.88999235381644,1.1982180742415905e-05,4.992579148435798e-07,2025-04-08 12:00:00,base2,notwindy,fixed
31,DE0 292 H2,8.5468069,49.44027842,70.67763474201452,70.67767926996028,1.198189286332857e-05,4.992458610843926e-07,2025-04-08 12:00:00,base2,notwindy,fixed
32,DE0 310 H2,8.66370967,49.36006598,70.60731703072491,70.60735902572657,1.1981844163365196e-05,4.992438781774877e-07,2025-04-08 11:00:00,base2,notwindy,fixed
33,DE0 359 H2,8.67374198,49.29024034,70.59397371961916,70.59401613964674,1.1981823873313983e-05,4.992430433504766e-07,2025-04-08 11:00:00,base2,notwindy,fixed
34,DE0 440 H2,8.6700993,49.3092023,70.52919011352478,70.52923244980674,1.1981749720296813e-05,4.992399758494104e-07,2025-04-08 11:00:00,base2,notwindy,fixed
35,DE0 430 H2,8.62305452,49.35659817,70.47753120161869,70.47757319733849,1.1981678966970096e-05,4.992370007377941e-07,2025-04-08 11:00:00,base2,notwindy,fixed
36,DE0 5 H2,8.6287573,49.33330975,70.4524748972644,70.45251694309862,1.1981648421047512e-05,4.992357491957269e-07,2025-04-08 11:00:00,base2,notwindy,fixed
37,DE0 205 H2,8.605843,49.1616908,70.41214498592713,70.4121782617019,1.1981621141963808e-05,4.99234513923867e-07,2025-04-08 10:00:00,base2,notwindy,fixed
38,DE0 223 H2,9.37751066,48.81262131,70.24868655504024,70.2487368750777,1.1981447474286563e-05,4.992273889890787e-07,2025-04-08 12:00:00,base2,notwindy,fixed
39,DE0 89,8.93289828,52.19312945,69.58465758984848,101.49811983311048,1.1980743964177732e-05,5.008025593103389e-07,2025-04-08 05:00:00,base2,notwindy,fixed
40,DE0 69 H2,11.81301418,48.22131789,69.14465762265705,69.14472259745752,1.1980126067862667e-05,4.991723246427381e-07,2025-04-08 13:00:00,base2,notwindy,fixed
41,DE0 89 battery,8.93289828,52.19312945,68.82973223299506,77.41413921402011,1.1979826317063309e-05,4.99590267145211e-07,2025-04-08 05:00:00,base2,notwindy,fixed
42,DE0 326 H2,8.51161768,49.29346968,68.59541824706058,68.59545660880636,1.1979411821948901e-05,4.991425105754584e-07,2025-04-08 11:00:00,base2,notwindy,fixed
43,DE0 129 battery,8.321627,49.0416916,68.40183190221505,74.85922057705731,1.1979289922576898e-05,4.994611165459514e-07,2025-04-08 16:00:00,base2,notwindy,fixed
44,DE0 26 H2,11.37066239,48.29133163,68.07141503438318,68.07148176088523,1.1978816633752506e-05,4.991178094855315e-07,2025-04-08 11:00:00,base2,notwindy,fixed
45,DE0 317 H2,12.56535948,51.07854346,67.97877095271458,67.9788175464281,1.19787767541466e-05,4.991163275457882e-07,2025-04-08 11:00:00,base2,notwindy,fixed
46,DE0 184 H2,11.86805459,48.20668527,67.9342340784719,67.9342991837215,1.1978661700570032e-05,4.991113146986114e-07,2025-04-08 13:00:00,base2,notwindy,fixed
47,DE0 390 H2,8.49096373,49.24502648,67.90382323915382,67.90385960747525,1.197858632222768e-05,4.991081133907974e-07,2025-04-08 11:00:00,base2,notwindy,fixed
48,DE0 129,8.321627,49.0416916,67.80214522097423,76.41219848074508,1.1978582854908643e-05,4.995394092204496e-07,2025-04-08 17:00:00,base2,notwindy,fixed
49,DE0 185 battery,8.79075963,48.94797138,67.65943643453436,73.35273161204493,1.1978424705879056e-05,4.9938575445667e-07,2025-04-08 05:00:00,base2,notwindy,fixed
50,DE0 185,8.79075963,48.94797138,67.47517877165845,77.35279038942896,1.1978206641486738e-05,4.995768501331274e-07,2025-04-08 05:00:00,base2,notwindy,fixed
51,DE0 441 battery,8.8219795,48.9393723,67.39619607361618,73.11455477765045,1.1978114219234476e-05,4.993740852410242e-07,2025-04-08 05:00:00,base2,notwindy,fixed
52,DE0 446,9.3940779,48.7181752,67.3125045675403,82.00070302002328,1.197798068200435e-05,4.998217317442741e-07,2025-04-08 07:00:00,base2,notwindy,fixed
53,DE0 333 battery,8.8342098,48.9281594,67.23980567658026,72.97595591744447,1.1977923513765746e-05,4.993670481573809e-07,2025-04-08 05:00:00,base2,notwindy,fixed
54,DE0 441,8.8219795,48.9393723,67.22151647928133,77.23274000821533,1.19779029889876e-05,4.995703881855472e-07,2025-04-08 05:00:00,base2,notwindy,fixed
55,DE0 261 H2,12.29687422,48.60692013,67.20459802903838,67.2046624947986,1.1977775328293405e-05,4.990744040845876e-07,2025-04-08 12:00:00,base2,notwindy,fixed
56,DE0 180 H2,10.86345161,48.54695785,67.2113778112214,67.21144693771464,1.1977772276386977e-05,4.9907427568111e-07,2025-04-08 13:00:00,base2,notwindy,fixed
57,DE0 47 H2,10.93668095,48.40134332,67.19001441316676,67.19008439193001,1.1977749848856023e-05,4.99073429321373e-07,2025-04-08 11:00:00,base2,notwindy,fixed
58,DE0 286 H2,9.37101827,48.71912416,67.16519706466111,67.16526199290351,1.1977728950774404e-05,4.990724339161712e-07,2025-04-08 12:00:00,base2,notwindy,fixed
59,DE0 333,8.8342098,48.9281594,67.07103556461908,77.17128843357641,1.1977717106858474e-05,4.995668139896282e-07,2025-04-08 05:00:00,base2,notwindy,fixed
60,DE0 164 H2,10.84025994,48.23779917,67.00433429995319,67.00440439527272,1.1977519074117564e-05,4.990638622984163e-07,2025-04-08 11:00:00,base2,notwindy,fixed
61,DE0 446 battery,9.3940779,48.7181752,66.88118274107448,72.97309759108687,1.1977483253665445e-05,4.99367138818135e-07,2025-04-08 05:00:00,base2,notwindy,fixed
62,DE0 144 H2,7.02349274,50.99907233,66.90094123800061,66.90095977276368,1.1977393111479349e-05,4.990582181860708e-07,2025-04-08 10:00:00,base2,notwindy,fixed
63,DE0 169 H2,9.44693531,49.59024813,66.79493417557985,66.79498473461835,1.1977243882356912e-05,4.990521539816963e-07,2025-04-08 11:00:00,base2,notwindy,fixed
64,DE0 226 H2,13.06403468,48.2945575,66.7347859187845,66.73484360585448,1.1977188701185334e-05,4.990501380247254e-07,2025-04-08 11:00:00,base2,notwindy,fixed
65,DE0 20 H2,10.21375955,47.93893411,66.71554772340674,66.71561657205926,1.1977184714008731e-05,4.990498136968421e-07,2025-04-08 11:00:00,base2,notwindy,fixed
66,DE0 106 H2,10.39185261,48.5184136,66.7172120905142,66.7172821355771,1.1977170823547345e-05,4.990492445864397e-07,2025-04-08 11:00:00,base2,notwindy,fixed
67,DE0 163 H2,8.43924186,49.25511586,66.69538668857058,66.69541974220517,1.1977125266189864e-05,4.990472282222334e-07,2025-04-08 11:00:00,base2,notwindy,fixed
68,DE0 151 H2,10.36233024,47.73854687,66.64553506288519,66.64560490439183,1.197709998342059e-05,4.990462823106492e-07,2025-04-08 12:00:00,base2,notwindy,fixed
69,DE0 410 H2,10.08194345,48.26610755,66.60882877043024,66.60889607877019,1.1977076933524271e-05,4.990453216083802e-07,2025-04-08 11:00:00,base2,notwindy,fixed
70,DE0 188 H2,10.0649229,48.2726348,66.6037552629705,66.60382237587669,1.1977072819929027e-05,4.990451497173014e-07,2025-04-08 11:00:00,base2,notwindy,fixed
71,DE0 78 H2,10.70277684,47.82643397,66.56619702530689,66.566267717815,1.1977003554302378e-05,4.99042286947879e-07,2025-04-08 11:00:00,base2,notwindy,fixed
72,DE0 275 H2,10.24923205,48.4183425,66.53693191640458,66.53700199480033,1.1976959274133603e-05,4.990404337993758e-07,2025-04-08 11:00:00,base2,notwindy,fixed
73,DE0 442 H2,8.6677816,51.4371488,66.52478316280411,66.52481764606395,1.1976929378775971e-05,4.99039137779786e-07,2025-04-08 12:00:00,base2,notwindy,fixed
74,DE0 40 H2,9.88548909,48.30409906,66.46627372597332,66.46634063620992,1.197686198544484e-05,4.990363870218746e-07,2025-04-08 11:00:00,base2,notwindy,fixed
75,DE0 224 H2,10.23127345,48.52960795,66.41734188367744,66.41740702967438,1.1976811677167409e-05,4.990342796494599e-07,2025-04-08 11:00:00,base2,notwindy,fixed
76,DE0 343 H2,8.98948512,50.060246,66.4753174687843,66.47533186950186,1.197679171874113e-05,4.990332729434844e-07,2025-04-08 11:00:00,base2,notwindy,fixed
77,DE0 179 H2,10.22243506,48.73672308,66.36460995141482,66.36467388021417,1.1976747508309285e-05,4.990316062330828e-07,2025-04-08 11:00:00,base2,notwindy,fixed
78,DE0 263 H2,9.35004856,48.60906051,66.34759254152296,66.34766191205199,1.19767423207414e-05,4.990313035819899e-07,2025-04-08 12:00:00,base2,notwindy,fixed
79,DE0 347 H2,9.40066753,48.66697505,66.34793629779792,66.34800614562972,1.1976739937504528e-05,4.990312217208317e-07,2025-04-08 12:00:00,base2,notwindy,fixed
80,DE0 416 H2,7.1476955,51.50461119,66.31955972699146,66.31957152710405,1.1976728016207162e-05,4.990304870010047e-07,2025-04-08 11:00:00,base2,notwindy,fixed
81,DE0 9 H2,9.24019596,48.54315025,66.3243869948748,66.32445566309555,1.1976721550922295e-05,4.990304029850876e-07,2025-04-08 12:00:00,base2,notwindy,fixed
82,DE0 153 H2,9.70438958,48.46492319,66.32738489735068,66.32745365743399,1.1976709029021983e-05,4.990300005401062e-07,2025-04-08 11:00:00,base2,notwindy,fixed
83,DE0 309 H2,10.0546761,48.3111892,66.31721866504243,66.31728880417805,1.1976700752171705e-05,4.990296581821945e-07,2025-04-08 11:00:00,base2,notwindy,fixed
84,DE0 119 H2,8.62434959,51.42780951,66.32935497100407,66.32938801868914,1.197669150581808e-05,4.990291990799529e-07,2025-04-08 12:00:00,base2,notwindy,fixed
85,DE0 50 H2,10.11694164,48.8971347,66.24214486735549,66.24220752911567,1.1976592431001729e-05,4.990251352548733e-07,2025-04-08 11:00:00,base2,notwindy,fixed
86,DE0 264 H2,7.13599229,51.41709824,66.24667581140143,66.24668085975243,1.1976581858955488e-05,4.990243662920234e-07,2025-04-08 06:00:00,base2,notwindy,fixed
87,DE0 130 H2,9.42154427,48.67541575,66.13857840551994,66.13864993485203,1.1976484079120034e-05,4.990205757238037e-07,2025-04-08 12:00:00,base2,notwindy,fixed
88,DE0 122 H2,13.10358226,48.66663053,66.12899942064625,66.12906246467766,1.1976467285492173e-05,4.990199599407475e-07,2025-04-08 12:00:00,base2,notwindy,fixed
89,DE0 213 H2,7.04734045,50.90558499,65.97056687897371,65.97058413603797,1.1976279019660954e-05,4.99011854278007e-07,2025-04-08 11:00:00,base2,notwindy,fixed
90,DE0 207 H2,9.80126643,47.65287074,65.96359185773535,65.96365716508495,1.197627126024252e-05,4.990118789674133e-07,2025-04-08 11:00:00,base2,notwindy,fixed
91,DE0 363 H2,7.12615705,51.44927275,65.94190463031138,65.9419141146818,1.1976236871167807e-05,4.990100318126748e-07,2025-04-08 11:00:00,base2,notwindy,fixed
92,DE0 54 H2,9.64536754,47.74474595,65.90984807127496,65.90991294238178,1.1976206530696076e-05,4.990092137889098e-07,2025-04-08 11:00:00,base2,notwindy,fixed
93,DE0 287 H2,7.17909663,51.47191917,65.68910197998392,65.689115984687,1.1975976234118734e-05,4.989991741586818e-07,2025-04-08 10:00:00,base2,notwindy,fixed
94,DE0 402 H2,9.4033277,48.7104265,65.57167912883057,65.5717545670732,1.197580262763762e-05,4.989922170117817e-07,2025-04-08 12:00:00,base2,notwindy,fixed
95,DE0 360 H2,10.419549,52.23696969,65.56127932637607,65.56131245213325,1.197572201209634e-05,4.989887303078704e-07,2025-04-08 12:00:00,base2,notwindy,fixed
96,DE0 27 battery,9.04561339,48.90286326,65.38994440192727,71.24335857258997,1.1975684802880876e-05,4.992793973061386e-07,2025-04-08 05:00:00,base2,notwindy,fixed
97,DE0 64 H2,12.85168051,48.7632677,65.48235744003892,65.48242188872577,1.1975678874694835e-05,4.989871131277008e-07,2025-04-08 12:00:00,base2,notwindy,fixed
98,DE0 316 H2,6.6994739,50.9748683,65.41992956402449,65.41994492770561,1.1975588205216442e-05,4.989830666208758e-07,2025-04-08 07:00:00,base2,notwindy,fixed
99,DE0 27,9.04561339,48.90286326,65.28838196121241,76.10718043297756,1.1975565261756175e-05,4.995101179173761e-07,2025-04-08 05:00:00,base2,notwindy,fixed
100,DE0 331 battery,9.3025725,48.8831812,65.21892541671673,70.98402389956004,1.1975474871448307e-05,4.992661622651044e-07,2025-04-08 05:00:00,base2,notwindy,fixed
101,DE0 421 battery,9.2936083,48.8663492,65.19931549074512,70.9502562610517,1.1975461579515525e-05,4.99264971691795e-07,2025-04-08 05:00:00,base2,notwindy,fixed
102,DE0 331,9.3025725,48.8831812,65.2055046928311,76.14862258185182,1.197545083507221e-05,4.995082908729811e-07,2025-04-08 05:00:00,base2,notwindy,fixed
103,DE0 421,9.2936083,48.8663492,65.18630712585929,76.1435394826296,1.1975436900506207e-05,4.995085597759134e-07,2025-04-08 05:00:00,base2,notwindy,fixed
104,DE0 103 H2,9.42495466,48.06441465,65.18292047456744,65.18298289874166,1.1975321795508109e-05,4.989724722655158e-07,2025-04-08 11:00:00,base2,notwindy,fixed
105,DE0 447 battery,9.0757491,48.9457539,64.98114383035545,70.85665840690785,1.1975193263371264e-05,4.992600296557545e-07,2025-04-08 04:00:00,base2,notwindy,fixed
106,DE0 342 H2,7.09514848,50.82732221,65.0598645817717,65.05988113012599,1.1975180267782736e-05,4.989660858900323e-07,2025-04-08 11:00:00,base2,notwindy,fixed
107,DE0 84 battery,9.21591042,48.85227651,64.89564529437642,70.65894916174165,1.1975100556781648e-05,4.99250486498912e-07,2025-04-08 05:00:00,base2,notwindy,fixed
108,DE0 302 battery,9.0844334,48.953202,64.90328497542521,70.7809279885102,1.1975095558456331e-05,4.992560640209612e-07,2025-04-08 04:00:00,base2,notwindy,fixed
109,DE0 84,9.21591042,48.85227651,64.8644369153367,75.87076365527025,1.197506432562936e-05,4.99496516817624e-07,2025-04-08 05:00:00,base2,notwindy,fixed
110,DE0 447,9.0757491,48.9457539,64.87983556366055,75.74927665086938,1.1975063903674117e-05,4.994915056234777e-07,2025-04-08 05:00:00,base2,notwindy,fixed
111,DE0 302,9.0844334,48.953202,64.80363709894056,75.67606246222232,1.1974961143744876e-05,4.994873482046155e-07,2025-04-08 05:00:00,base2,notwindy,fixed
112,DE0 404 battery,9.2403641,48.863235,64.75706719881353,70.53515234066712,1.197492849365107e-05,4.992440243393507e-07,2025-04-08 05:00:00,base2,notwindy,fixed
113,DE0 404,9.2403641,48.863235,64.7175452230107,75.71798394986813,1.1974876260554755e-05,4.994885108040047e-07,2025-04-08 05:00:00,base2,notwindy,fixed
114,DE0 283 battery,9.19640728,48.9130659,64.63283416364784,70.47946875035703,1.197475565244233e-05,4.99240197997738e-07,2025-04-08 05:00:00,base2,notwindy,fixed
115,DE0 195 H2,6.99834094,51.24855969,64.70784850871279,64.70785542555339,1.1974741329669998e-05,4.989477634148792e-07,2025-04-08 12:00:00,base2,notwindy,fixed
116,DE0 283,9.19640728,48.9130659,64.57853116392212,75.63132306592757,1.1974697237295807e-05,4.994840002977664e-07,2025-04-08 05:00:00,base2,notwindy,fixed
117,DE0 149 H2,8.21080733,51.17775111,64.59810207487493,64.5981204707033,1.1974626139979284e-05,4.989429155213161e-07,2025-04-08 12:00:00,base2,notwindy,fixed
118,DE0 25 H2,9.69483456,49.23283474,64.60742412244767,64.60748475274464,1.197461539574039e-05,4.989427183091584e-07,2025-04-08 11:00:00,base2,notwindy,fixed
119,DE0 11 H2,10.35713549,52.17604952,64.48076700031034,64.48078658695754,1.1974429550929639e-05,4.989349796377796e-07,2025-04-08 12:00:00,base2,notwindy,fixed
120,DE0 193 H2,7.19145526,50.79950441,64.31736407816983,64.31738021481654,1.1974267165942184e-05,4.989280157554129e-07,2025-04-08 07:00:00,base2,notwindy,fixed
121,DE0 364 H2,6.89404236,50.84783021,64.29946236430378,64.299476366119,1.1974259766654197e-05,4.989276875707148e-07,2025-04-08 11:00:00,base2,notwindy,fixed
122,DE0 3 H2,7.0586911,50.8101557,64.24385169638221,64.24386671092748,1.1974176333359363e-05,4.989242450538746e-07,2025-04-08 11:00:00,base2,notwindy,fixed
123,DE0 378 battery,9.23626213,48.92668669,64.10977858362158,70.0610599142159,1.1974131601724837e-05,4.992194672512261e-07,2025-04-08 04:00:00,base2,notwindy,fixed
124,DE0 301 H2,7.00735598,51.17435883,64.13660623049772,64.13661396337497,1.1974057728355907e-05,4.989193022435166e-07,2025-04-08 12:00:00,base2,notwindy,fixed
125,DE0 356 H2,6.97254415,50.79556626,64.12009599341492,64.12010995880448,1.1974023700055347e-05,4.989178746859715e-07,2025-04-08 11:00:00,base2,notwindy,fixed
126,DE0 378,9.23626213,48.92668669,64.00377935051232,75.00724502588146,1.1974005054828532e-05,4.994535228364371e-07,2025-04-08 05:00:00,base2,notwindy,fixed
127,DE0 197 H2,6.9298681,50.8464081,64.08904126036406,64.08905436792553,1.1973991125198018e-05,4.989165228537554e-07,2025-04-08 11:00:00,base2,notwindy,fixed
128,DE0 413 H2,7.179217,51.4218287,63.982523737844154,63.982543551965335,1.1973949076346732e-05,4.989147682402195e-07,2025-04-08 09:00:00,base2,notwindy,fixed
129,DE0 291 H2,7.01291076,50.61774747,64.00617167666675,64.00618679179892,1.1973907440152988e-05,4.989130438310358e-07,2025-04-08 11:00:00,base2,notwindy,fixed
130,DE0 433 H2,7.09494102,50.58359492,63.987800900387164,63.98781665720207,1.1973884974821154e-05,4.989121085573809e-07,2025-04-08 11:00:00,base2,notwindy,fixed
131,DE0 152 H2,7.0741578,50.5936577,63.97287328410951,63.97288860488803,1.1973852816754544e-05,4.989107976522462e-07,2025-04-08 11:00:00,base2,notwindy,fixed
132,DE0 371 H2,6.82097206,50.93510032,63.947001541164376,63.94701382550279,1.1973819419353536e-05,4.989093513036623e-07,2025-04-08 11:00:00,base2,notwindy,fixed
133,DE0 254 battery,9.20489706,49.04220172,63.81008842133912,69.76468147802292,1.1973763580707941e-05,4.992043106158483e-07,2025-04-08 04:00:00,base2,notwindy,fixed
134,DE0 133 H2,6.80375767,50.96583951,63.882095490385694,63.88210709218687,1.1973739547671705e-05,4.989060201907129e-07,2025-04-08 11:00:00,base2,notwindy,fixed
135,DE0 254,9.20489706,49.04220172,63.71096680998583,74.76405778460418,1.1973639868278932e-05,4.994406320037091e-07,2025-04-08 05:00:00,base2,notwindy,fixed
136,DE0 34 H2,7.59271478,50.38599288,63.74701960416996,63.747037843869094,1.1973583547338979e-05,4.988996059424268e-07,2025-04-08 11:00:00,base2,notwindy,fixed
137,DE0 258 H2,7.45012422,50.40224742,63.7433090245936,63.74332636098502,1.1973572380258694e-05,4.988991232922918e-07,2025-04-08 11:00:00,base2,notwindy,fixed
138,DE0 170 H2,7.49992466,50.34538161,63.70231933116762,63.70233717211179,1.1973532892721453e-05,4.98897516628588e-07,2025-04-08 11:00:00,base2,notwindy,fixed
139,DE0 51 H2,6.8797647,51.1891574,63.65430796622481,63.65431640123747,1.1973486186950134e-05,4.988954912943114e-07,2025-04-08 12:00:00,base2,notwindy,fixed
140,DE0 375 H2,6.9357514,51.1420911,63.644885749301864,63.644894094591265,1.1973468234567562e-05,4.988947336488264e-07,2025-04-08 12:00:00,base2,notwindy,fixed
141,DE0 251 H2,8.77211274,49.97464961,63.59807441810673,63.598096020994255,1.197336037345498e-05,4.988902839185635e-07,2025-04-08 11:00:00,base2,notwindy,fixed
142,DE0 249 H2,6.6481563,50.8671638,63.53087865396592,63.53089065028619,1.1973323941207828e-05,4.988887179906061e-07,2025-04-08 11:00:00,base2,notwindy,fixed
143,DE0 99 battery,9.14932303,49.14277516,63.42959858762566,69.42300951924257,1.1973296068438077e-05,4.991868024153931e-07,2025-04-08 04:00:00,base2,notwindy,fixed
144,DE0 231 H2,7.6927518,50.0263746,63.48869261736068,63.48871183058312,1.1973274761732205e-05,4.988867742267975e-07,2025-04-08 11:00:00,base2,notwindy,fixed
145,DE0 285 H2,6.9109967,51.1176623,63.49184990062424,63.491858566779584,1.197327176862266e-05,4.988865640311409e-07,2025-04-08 12:00:00,base2,notwindy,fixed
146,DE0 157 H2,8.67838138,49.94246116,63.51129976571772,63.51132187664257,1.1973270533498029e-05,4.988865469810462e-07,2025-04-08 11:00:00,base2,notwindy,fixed
147,DE0 101 H2,7.23327279,51.23307659,63.45306107428532,63.45307169727193,1.1973239994711989e-05,4.98885170067305e-07,2025-04-08 07:00:00,base2,notwindy,fixed
148,DE0 143 H2,7.98559438,50.84177251,63.453287471564174,63.45330789154672,1.1973236909923198e-05,4.988851884534877e-07,2025-04-08 11:00:00,base2,notwindy,fixed
149,DE0 338 H2,6.82697724,51.16263443,63.417338241398575,63.417346741204405,1.197319775659526e-05,4.988835043748772e-07,2025-04-08 13:00:00,base2,notwindy,fixed
150,DE0 87 H2,7.81601381,49.92208593,63.427191850466194,63.42721180038307,1.1973196342032309e-05,4.98883493711522e-07,2025-04-08 11:00:00,base2,notwindy,fixed
151,DE0 373 H2,7.94160838,50.84747692,63.410073155984925,63.4100935729913,1.1973184029318323e-05,4.9888298622848e-07,2025-04-08 11:00:00,base2,notwindy,fixed
152,DE0 99,9.14932303,49.14277516,63.32686494762934,74.44050900325543,1.1973175356787839e-05,4.99424353639264e-07,2025-04-08 05:00:00,base2,notwindy,fixed
153,DE0 449 H2,7.9421349,50.8369564,63.382886950450164,63.38290736461107,1.19731511309877e-05,4.988816664608997e-07,2025-04-08 11:00:00,base2,notwindy,fixed
154,DE0 36 H2,6.45708132,50.87180593,63.371363413997436,63.37137577710861,1.1973141241891852e-05,4.9888111125281e-07,2025-04-08 11:00:00,base2,notwindy,fixed
155,DE0 232 H2,7.12223445,51.17201689,63.36897184402587,63.368981875435274,1.1973133611745242e-05,4.98880718865874e-07,2025-04-08 07:00:00,base2,notwindy,fixed
156,DE0 229 H2,7.86399051,50.76825493,63.283492179473605,63.283512590114505,1.197301274295168e-05,4.988757757285306e-07,2025-04-08 11:00:00,base2,notwindy,fixed
157,DE0 308 H2,8.1006391,50.8710004,63.225062937090996,63.22507912974993,1.1973006099407262e-05,4.988754247769525e-07,2025-04-08 12:00:00,base2,notwindy,fixed
158,DE0 431 H2,8.0435459,50.785155,63.2450747508959,63.245093839261614,1.1973005487364061e-05,4.988754499283547e-07,2025-04-08 11:00:00,base2,notwindy,fixed
159,DE0 304 H2,8.53095903,49.85314896,63.28559863665058,63.28562178566169,1.1973000404804584e-05,4.988753268318062e-07,2025-04-08 11:00:00,base2,notwindy,fixed
160,DE0 165 H2,6.5959802,50.9525864,63.261260061066764,63.26127095128305,1.1972999740621244e-05,4.988751847414566e-07,2025-04-08 07:00:00,base2,notwindy,fixed
161,DE0 382 H2,6.96602684,51.07010856,63.27069765281063,63.27070678480674,1.1972999670685801e-05,4.98875181575444e-07,2025-04-08 12:00:00,base2,notwindy,fixed
162,DE0 332 H2,8.04449847,50.76366381,63.24348144507464,63.243501063875485,1.1972990328034368e-05,4.988748722192955e-07,2025-04-08 11:00:00,base2,notwindy,fixed
163,DE0 16 H2,8.58857704,49.81584445,63.249383299479426,63.24940610260326,1.1972967672648635e-05,4.988739405518097e-07,2025-04-08 12:00:00,base2,notwindy,fixed
164,DE0 105 H2,8.1238717,50.30985,63.22876723557659,63.22879008164004,1.1972946387804061e-05,4.988730261302364e-07,2025-04-08 11:00:00,base2,notwindy,fixed
165,DE0 235 H2,6.96291436,51.05087052,63.20919034832468,63.2091994618191,1.1972936727635437e-05,4.988726428593076e-07,2025-04-08 11:00:00,base2,notwindy,fixed
166,DE0 379 H2,6.80182303,51.12454122,63.18572049056329,63.18572905372267,1.1972906722118305e-05,4.988714832481141e-07,2025-04-08 13:00:00,base2,notwindy,fixed
167,DE0 260 H2,8.06558618,50.40617282,63.16673386858533,63.16675644755287,1.1972878081171779e-05,4.988701637539428e-07,2025-04-08 11:00:00,base2,notwindy,fixed
168,DE0 92 H2,9.94456759,49.5783894,63.14895126207485,63.149009957150284,1.1972840071319016e-05,4.988687053708137e-07,2025-04-08 11:00:00,base2,notwindy,fixed
169,DE0 384 H2,6.93465119,51.03399796,63.11660388903632,63.11661308268619,1.1972838332118348e-05,4.988685222260795e-07,2025-04-08 11:00:00,base2,notwindy,fixed
170,DE0 284 H2,8.01993653,50.92373258,63.0799839735879,63.07999928453326,1.1972837771774388e-05,4.988684044396666e-07,2025-04-08 12:00:00,base2,notwindy,fixed
171,DE0 311 H2,8.41564721,49.70576812,63.12853095238245,63.12855308595175,1.1972830927427115e-05,4.988682381619797e-07,2025-04-08 12:00:00,base2,notwindy,fixed
172,DE0 222 H2,8.41893027,49.63345581,63.08336506566409,63.08338691485558,1.1972768745413474e-05,4.98865674743419e-07,2025-04-08 12:00:00,base2,notwindy,fixed
173,DE0 86 H2,12.08205369,49.29765451,63.0803479090641,63.08041449653754,1.1972749056362623e-05,4.988650476428661e-07,2025-04-08 11:00:00,base2,notwindy,fixed
174,DE0 236 H2,8.0151758,50.63921885,63.05761888920207,63.05764121369214,1.1972742799601064e-05,4.988644963342466e-07,2025-04-08 11:00:00,base2,notwindy,fixed
175,DE0 98 H2,8.38969877,49.98232345,63.044231276773154,63.04425612660673,1.1972712639329053e-05,4.988633143567953e-07,2025-04-08 11:00:00,base2,notwindy,fixed
176,DE0 396 H2,7.14001556,51.56033591,62.98843109074884,62.98844197443152,1.197270164059868e-05,4.988626879651545e-07,2025-04-08 06:00:00,base2,notwindy,fixed
177,DE0 353 H2,7.9695049,50.9541103,62.9615758506658,62.961590604889714,1.1972696888749209e-05,4.98862542000408e-07,2025-04-08 12:00:00,base2,notwindy,fixed
178,DE0 321 H2,6.8541511,51.0238621,62.967419601262634,62.96742897400091,1.1972652630331948e-05,4.988607631393653e-07,2025-04-08 11:00:00,base2,notwindy,fixed
