line_id,bus0,bus1,number_of_networks_congested,list_of_networks_congested,average_loading_across_networks,maximum_loading_across_networks,min_loading_across_networks,loading_change_vs_fixed,line_length,carrier,bus0_x,bus0_y,country,x_coordinate,y_coordinate
402,DE0 251,DE0 396,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-ext_windvariability",61.6,61.78,61.42,,37.1954183449657,AC,9.56724172,51.32522391,DE,,
5,DE0 1,DE0 331,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-ext_notwindy",61.47,62.08,60.86,,104.22899000798232,AC,10.8429296,49.37820092,DE,,
384,DE0 243,DE0 46,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-ext_windvariability",61.45,61.97,60.94,,12.20164121726962,AC,8.35212527,49.42112904,DE,,
487,DE0 298,DE0 402,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-ext_windvariability",61.45,62.82,60.07,,25.65354290137706,AC,7.72577011,52.27696556,DE,,
400,DE0 250,DE0 78,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-ext_windvariability",61.32,61.94,60.7,,11.892867640418565,AC,9.20489706,49.04220172,DE,,
316,DE0 208,DE0 414,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-ext_windvariability",61.25,61.39,61.12,,35.660312114024094,AC,7.30961213,52.47487779,DE,,
375,DE0 238,DE0 53,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-ext_windvariability",61.17,61.38,60.96,,10.676006979593895,AC,10.19522165,52.07984644,DE,,
134,DE0 139,DE0 58,2,"germany_scenario2040-TP_windvariability, germany_scenario2040-ext-TP_windvariability",61.01,61.46,60.56,,17.535212641601678,AC,7.42741938,51.42871308,DE,,
445,DE0 276,DE0 318,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-ext_windvariability",60.77,61.33,60.22,,17.125269014968847,AC,7.27858813,52.31941326,DE,,
50,DE0 113,DE0 251,2,"germany_scenario2040-ext_notwindy, germany_scenario2040-ext_windvariability",60.66,61.26,60.06,,17.95309004355567,AC,8.95882952,50.08272666,DE,,
473,DE0 29,DE0 386,2,"germany_scenario2040-ext-TP_windvariability, germany_scenario2040-ext_windvariability",60.57,60.59,60.56,,6.629007235284486,AC,6.70229086,49.8291313,DE,,
161,DE0 149,DE0 267,2,"germany_scenario2040-TP_windvariability, germany_scenario2040-ext-TP_windvariability",60.21,60.4,60.01,,34.06129859623292,AC,7.0741578,50.5936577,DE,,
497,DE0 302,DE0 7,1,germany_scenario2040-TP_windvariability,68.98,68.98,68.98,,2.969557584994086,AC,8.66370967,49.36006598,DE,,
163,DE0 153,DE0 40,1,germany_scenario2040-ext_notwindy,68.97,68.97,68.97,,22.330538061672158,AC,9.70438958,48.46492319,DE,,
255,DE0 188,DE0 40,1,germany_scenario2040-ext_notwindy,68.77,68.77,68.77,,13.729059259861534,AC,10.0649229,48.2726348,DE,,
118,DE0 134,DE0 65,1,germany_scenario2040-TP_windvariability,68.68,68.68,68.68,,10.858663086244132,AC,7.26879235,52.65592641,DE,,
152,DE0 146,DE0 69,1,germany_scenario2040-TP_windvariability,68.65,68.65,68.65,,63.84959603421265,AC,8.2592751,47.63413338,DE,,
165,DE0 150,DE0 21,1,germany_scenario2040-ext-TP_notwindy,68.38,68.38,68.38,,78.3047008545457,AC,14.50809441,51.41369921,DE,,
252,DE0 183,DE0 351,1,germany_scenario2040-ext-TP_notwindy,68.12,68.12,68.12,,25.13064597600264,AC,10.37874297,53.2194322,DE,,
355,DE0 23,DE0 57,1,germany_scenario2040-fixed_windvariability,67.84,67.84,67.84,,65.0974420931919,AC,12.11677325,49.63225508,DE,,
633,DE0 56,DE0 7,1,germany_scenario2040-TP_windvariability,67.13,67.13,67.13,,,,,,,,
597,DE0 40,DE0 410,1,germany_scenario2040-ext_notwindy,66.82,66.82,66.82,,15.137427375122408,AC,9.88548909,48.30409906,DE,,
267,DE0 19,DE0 254,1,germany_scenario2040-ext-TP_notwindy,66.4,66.4,66.4,,9.404370609526246,AC,7.19145526,50.79950441,DE,,
544,DE0 35,DE0 55,1,germany_scenario2040-ext_notwindy,66.36,66.36,66.36,,75.76692095873119,AC,9.08981831,49.96859322,DE,,
137,DE0 14,DE0 54,1,germany_scenario2040-TP_windvariability,66.23,66.23,66.23,,11.54300420900072,AC,6.99593046,51.51407212,DE,,
635,DE0 56,DE0 72,1,germany_scenario2040-TP_windvariability,66.22,66.22,66.22,,,,,,,,
211,DE0 170,DE0 231,1,germany_scenario2040-ext_windvariability,66.11,66.11,66.11,,38.036038626213625,AC,7.49992466,50.34538161,DE,,
54,DE0 113,DE0 55,1,germany_scenario2040-ext_notwindy,65.83,65.83,65.83,,85.62525392862842,AC,8.95882952,50.08272666,DE,,
357,DE0 231,DE0 87,1,germany_scenario2040-ext_windvariability,65.82,65.82,65.82,,14.566299488263189,AC,7.6927518,50.0263746,DE,,
587,DE0 390,DE0 5,1,germany_scenario2040-ext_windy,65.81,65.81,65.81,,14.008526378716162,AC,8.49096373,49.24502648,DE,,
373,DE0 24,DE0 68,1,germany_scenario2040-ext_notwindy,65.71,65.71,65.71,,58.66754812303214,AC,12.18536687,53.81473944,DE,,
280,DE0 195,DE0 54,1,germany_scenario2040-TP_windvariability,65.45,65.45,65.45,,37.266763039537636,AC,14.42824517,51.88883033,DE,,
454,DE0 279,DE0 3,1,germany_scenario2040-TP_windvariability,65.29,65.29,65.29,,8.149530194124733,AC,8.01993653,50.92373258,DE,,
295,DE0 202,DE0 48,1,germany_scenario2040-ext_notwindy,65.12,65.12,65.12,,28.38958978219873,AC,10.3661614,52.28451549,DE,,
100,DE0 130,DE0 153,1,germany_scenario2040-ext_notwindy,65.07,65.07,65.07,,31.31978889689424,AC,9.42154427,48.67541575,DE,,
32,DE0 105,DE0 354,1,germany_scenario2040-ext_windvariability,64.94,64.94,64.94,,35.78914052852964,AC,8.1238717,50.30985,DE,,
632,DE0 55,DE0 98,1,germany_scenario2040-ext-TP_notwindy,64.88,64.88,64.88,,,,,,,,
571,DE0 375,DE0 382,1,germany_scenario2040-ext_windvariability,64.48,64.48,64.48,,8.278491155683337,AC,6.9357514,51.1420911,DE,,
439,DE0 276,DE0 396,1,germany_scenario2040-ext_windvariability,64.44,64.44,64.44,,8.717727052779667,AC,7.26426426,51.57381656,DE,,
555,DE0 353,DE0 74,1,germany_scenario2040-ext-TP_windy,64.4,64.4,64.4,,25.09766448229829,AC,6.97254415,50.79556626,DE,,
333,DE0 215,DE0 81,1,germany_scenario2040-ext-TP_notwindy,64.38,64.38,64.38,,3.237771095950351,AC,6.77248648,51.1471023,DE,,
339,DE0 222,DE0 87,1,germany_scenario2040-ext_windvariability,64.31,64.31,64.31,,53.89079656507146,AC,8.41893027,49.63345581,DE,,
417,DE0 258,DE0 345,1,germany_scenario2040-ext-TP_windvariability,64.09,64.09,64.09,,12.763313146400028,AC,9.91714823,52.27818936,DE,,
565,DE0 361,DE0 43,1,germany_scenario2040-ext-TP_notwindy,64.0,64.0,64.0,,5.0336139197864345,AC,12.99797197,48.29499875,DE,,
548,DE0 353,DE0 49,1,germany_scenario2040-ext_windvariability,63.95,63.95,63.95,,6.634288015120826,AC,7.9695049,50.9541103,DE,,
236,DE0 18,DE0 306,1,germany_scenario2040-ext_windvariability,63.93,63.93,63.93,,5.466496391136092,AC,6.71457229,51.52657465,DE,,
415,DE0 265,DE0 306,1,germany_scenario2040-ext_windvariability,63.88,63.88,63.88,,9.691451353557499,AC,6.92567474,51.49885777,DE,,
494,DE0 308,DE0 431,1,germany_scenario2040-ext_windvariability,63.86,63.86,63.86,,10.353652907171856,AC,8.1006391,50.8710004,DE,,
559,DE0 363,DE0 416,1,germany_scenario2040-ext_windvariability,63.84,63.84,63.84,,6.331571582493929,AC,7.12615705,51.44927275,DE,,
143,DE0 144,DE0 213,1,germany_scenario2040-ext_windvariability,63.81,63.81,63.81,,10.528686411190728,AC,7.02349274,50.99907233,DE,,
551,DE0 354,DE0 98,1,germany_scenario2040-ext_windvariability,63.81,63.81,63.81,,9.246763792053596,AC,8.43914966,50.05917248,DE,,
471,DE0 292,DE0 340,1,germany_scenario2040-ext_windvariability,63.76,63.76,63.76,,15.52365998357875,AC,8.5468069,49.44027842,DE,,
464,DE0 285,DE0 333,1,germany_scenario2040-ext-TP_windvariability,63.61,63.61,63.61,,9.29270477523055,AC,7.02266974,51.62543439,DE,,
198,DE0 165,DE0 412,1,germany_scenario2040-ext_windvariability,63.57,63.57,63.57,,9.716451841413862,AC,6.5959802,50.9525864,DE,,
334,DE0 216,DE0 251,1,germany_scenario2040-ext-TP_windvariability,63.56,63.56,63.56,,6.983648973528568,AC,13.50611137,52.47373918,DE,,
13,DE0 10,DE0 382,1,germany_scenario2040-ext_windvariability,63.55,63.55,63.55,,54.007920258366134,AC,7.60338928,51.34664175,DE,,
503,DE0 316,DE0 412,1,germany_scenario2040-ext_windvariability,63.5,63.5,63.5,,3.7660493878229784,AC,6.6994739,50.9748683,DE,,
195,DE0 160,DE0 280,1,germany_scenario2040-ext-TP_windvariability,63.49,63.49,63.49,,19.532913716158063,AC,10.84025994,48.23779917,DE,,
196,DE0 160,DE0 423,1,germany_scenario2040-ext-TP_windvariability,63.49,63.49,63.49,,46.87015098467733,AC,10.84025994,48.23779917,DE,,
506,DE0 318,DE0 369,1,germany_scenario2040-ext_windvariability,63.47,63.47,63.47,,8.723075787545419,AC,7.5430412,51.4531881,DE,,
235,DE0 18,DE0 282,1,germany_scenario2040-ext_windvariability,63.39,63.39,63.39,,8.87191193150202,AC,6.71457229,51.52657465,DE,,
